MESON2_OBS 3 3
     1	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  2.163350000000e-01	  0.000000000000e+00	 -2.026356942800e-04	  -9.366754999423e-02	 -3.291449075723e-04	  -1.521459345794e-01	  2.098862279627e-06	   9.701908057536e-04
     2	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  2.165200000000e-01	  0.000000000000e+00	  1.514749233581e-04	   6.995885985503e-02	 -4.384830992643e-04	  -2.025139013783e-01	  2.300041722517e-04	   1.062276797763e-01
     3	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  3.500000000000e-04	  0.000000000000e+00	 -9.694593114781e-06	  -2.769883747080e+00	  2.860491476713e-05	   8.172832790609e+00	  3.549871515100e-03	   1.014249004314e+03
