MESON1_OBS 1 7
     1	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  9.972220000000e-01	  2.083333870000e-02	  0.000000000000e+00	   0.000000000000e+00
     2	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  9.993520000000e-01	  2.428756900000e-03	  0.000000000000e+00	   0.000000000000e+00
     3	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  1.004440000000e+00	  3.633428100000e-03	  0.000000000000e+00	   0.000000000000e+00
     4	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  1.014840000000e+00	  1.986293000000e-03	  0.000000000000e+00	   0.000000000000e+00
     5	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  1.012550000000e+00	  1.972250000000e-03	  0.000000000000e+00	   0.000000000000e+00
     6	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  9.964260000000e-01	  5.773984800000e-03	  0.000000000000e+00	   0.000000000000e+00
     7	INC   	  1.000000000000e+00	  1.000000000000e+00	  1.000000000000e+00		  9.708720000000e-01	  3.423726040000e-02	  0.000000000000e+00	   0.000000000000e+00
